TotalVisits,Total Time Spent on Website,Page Views Per Visit,EngagementScore,TimePerVisit,Lead Source,Do Not Email,Do Not Call,Converted,PredictedProbability,Priority
17.0,96,5.67,96.39,5.333333333333333,Organic Search,Yes,No,0,1.0,High Priority
3.0,127,1.5,4.5,31.75,Direct Traffic,No,No,0,0.16675,Low Priority
3.0,11,3.0,9.0,2.75,Google,No,No,0,0.27275,Low Priority
5.0,1050,2.5,12.5,175.0,Organic Search,No,No,0,0.55,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
8.0,1607,2.67,21.36,178.55555555555554,Google,No,No,1,0.8193555555555555,High Priority
3.0,770,3.0,9.0,192.5,Google,No,No,1,0.4625,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,392,5.0,25.0,65.33333333333333,Direct Traffic,No,No,0,0.8153333333333334,High Priority
3.0,184,3.0,9.0,46.0,Google,No,No,0,0.316,Low Priority
3.0,108,3.0,9.0,27.0,Google,Yes,No,0,0.29700000000000004,Low Priority
3.0,142,1.5,4.5,35.5,Google,No,No,0,0.1705,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,396,1.67,8.35,66.0,Google,No,No,0,0.3165,Low Priority
2.0,189,2.0,4.0,63.0,Google,No,No,1,0.183,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
2.0,353,2.0,4.0,117.66666666666667,Direct Traffic,No,No,0,0.23766666666666666,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,1156,1.25,6.25,192.66666666666666,Direct Traffic,No,No,0,0.38016666666666665,Low Priority
8.0,936,8.0,64.0,104.0,Direct Traffic,No,No,1,1.0,High Priority
2.0,1580,2.0,4.0,526.6666666666666,Google,No,No,0,0.6466666666666666,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,107,5.0,25.0,17.833333333333332,Organic Search,Yes,No,0,0.7678333333333334,High Priority
2.0,185,2.0,4.0,61.666666666666664,Direct Traffic,Yes,No,0,0.18166666666666667,Low Priority
2.0,131,2.0,4.0,43.666666666666664,Direct Traffic,Yes,No,0,0.16366666666666665,Low Priority
2.0,145,2.0,4.0,48.333333333333336,Direct Traffic,No,No,0,0.16833333333333333,Low Priority
8.0,1032,8.0,64.0,114.66666666666667,Organic Search,No,No,0,1.0,High Priority
9.0,1005,9.0,81.0,100.5,Organic Search,No,No,1,1.0,High Priority
3.0,1218,3.0,9.0,304.5,Google,No,No,0,0.5745,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,0,0.0,Low Priority
3.0,278,3.0,9.0,69.5,Google,No,No,0,0.3395,Low Priority
6.0,169,6.0,36.0,24.142857142857142,Direct Traffic,No,No,0,1.0,High Priority
3.0,746,3.0,9.0,186.5,Google,No,No,1,0.4565,Medium Priority
2.0,1393,2.0,4.0,464.3333333333333,Direct Traffic,No,No,0,0.5843333333333334,Medium Priority
3.0,473,3.0,9.0,118.25,Google,No,No,0,0.38825000000000004,Low Priority
3.0,103,3.0,9.0,25.75,Google,Yes,No,0,0.29575,Low Priority
4.0,1674,4.0,16.0,334.8,Google,No,No,1,0.8148,High Priority
2.0,323,2.0,4.0,107.66666666666667,Direct Traffic,No,No,0,0.22766666666666668,Low Priority
4.0,43,2.0,8.0,8.6,Google,Yes,No,0,0.2486,Low Priority
6.0,23,3.0,18.0,3.2857142857142856,Direct Traffic,No,No,0,0.5432857142857144,Medium Priority
2.0,345,2.0,4.0,115.0,Direct Traffic,No,No,0,0.235,Low Priority
2.0,267,2.0,4.0,89.0,Direct Traffic,Yes,No,0,0.209,Low Priority
2.0,109,2.0,4.0,36.333333333333336,Direct Traffic,No,No,0,0.15633333333333332,Low Priority
4.0,679,4.0,16.0,135.8,Google,No,No,0,0.6158,Medium Priority
2.0,1565,2.0,4.0,521.6666666666666,Google,No,No,1,0.6416666666666666,Medium Priority
4.0,884,4.0,16.0,176.8,Google,No,No,0,0.6568,Medium Priority
3.0,676,3.0,9.0,169.0,Direct Traffic,No,No,1,0.43900000000000006,Medium Priority
6.0,1835,6.0,36.0,262.14285714285717,Direct Traffic,No,No,1,1.0,High Priority
3.0,1478,3.0,9.0,369.5,Google,No,No,0,0.6395,Medium Priority
2.0,210,2.0,4.0,70.0,Direct Traffic,No,No,0,0.19,Low Priority
3.0,178,3.0,9.0,44.5,Direct Traffic,Yes,No,0,0.3145,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
6.0,229,6.0,36.0,32.714285714285715,Direct Traffic,Yes,No,0,1.0,High Priority
1.0,84,1.0,1.0,42.0,Direct Traffic,No,No,0,0.07200000000000001,Low Priority
3.0,509,3.0,9.0,127.25,Direct Traffic,No,No,0,0.39725,Low Priority
3.0,847,3.0,9.0,211.75,Google,No,No,0,0.48175,Medium Priority
2.0,1192,2.0,4.0,397.3333333333333,Olark Chat,No,No,0,0.5173333333333333,Medium Priority
7.0,1721,3.5,24.5,215.125,Google,No,No,1,0.950125,High Priority
2.0,70,2.0,4.0,23.333333333333332,Direct Traffic,No,No,0,0.1433333333333333,Low Priority
4.0,18,4.0,16.0,3.6,Google,No,No,0,0.4836,Medium Priority
2.0,223,2.0,4.0,74.33333333333333,Direct Traffic,No,No,0,0.19433333333333333,Low Priority
1.0,1635,1.0,1.0,817.5,Olark Chat,No,No,1,0.8475,High Priority
4.0,1840,4.0,16.0,368.0,Direct Traffic,No,No,1,0.848,High Priority
2.0,645,2.0,4.0,215.0,Organic Search,No,No,1,0.33499999999999996,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,271,4.0,16.0,54.2,Direct Traffic,No,No,0,0.5342,Medium Priority
2.0,384,2.0,4.0,128.0,Direct Traffic,No,No,1,0.248,Low Priority
3.0,1011,3.0,9.0,252.75,Direct Traffic,No,No,1,0.52275,Medium Priority
4.0,690,2.0,8.0,138.0,Google,No,No,1,0.378,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,254,2.0,4.0,84.66666666666667,Direct Traffic,No,No,1,0.20466666666666666,Low Priority
5.0,21,5.0,25.0,3.5,Direct Traffic,No,No,0,0.7535,High Priority
4.0,543,4.0,16.0,108.6,Direct Traffic,Yes,No,0,0.5886,Medium Priority
8.0,1508,8.0,64.0,167.55555555555554,Organic Search,No,No,1,1.0,High Priority
1.0,1459,1.0,1.0,729.5,Direct Traffic,No,No,1,0.7595000000000001,High Priority
2.0,1241,2.0,4.0,413.6666666666667,Direct Traffic,No,No,0,0.5336666666666667,Medium Priority
5.0,215,2.5,12.5,35.833333333333336,Google,No,No,0,0.41083333333333333,Medium Priority
3.0,381,3.0,9.0,95.25,Direct Traffic,No,No,0,0.36525,Low Priority
7.0,86,1.75,12.25,10.75,Direct Traffic,No,No,0,0.37825,Low Priority
2.0,407,2.0,4.0,135.66666666666666,Direct Traffic,No,No,0,0.25566666666666665,Low Priority
2.0,300,2.0,4.0,100.0,Direct Traffic,No,No,0,0.22,Low Priority
5.0,4,5.0,25.0,0.6666666666666666,Google,No,No,0,0.7506666666666667,High Priority
2.0,362,2.0,4.0,120.66666666666667,Direct Traffic,No,No,0,0.24066666666666667,Low Priority
2.0,244,2.0,4.0,81.33333333333333,Direct Traffic,No,No,0,0.2013333333333333,Low Priority
2.0,46,2.0,4.0,15.333333333333334,Direct Traffic,No,No,0,0.13533333333333333,Low Priority
2.0,148,2.0,4.0,49.333333333333336,Direct Traffic,No,No,0,0.16933333333333334,Low Priority
3.0,125,3.0,9.0,31.25,Organic Search,No,No,1,0.30125,Low Priority
3.0,20,3.0,9.0,5.0,Organic Search,No,No,0,0.275,Low Priority
2.0,33,2.0,4.0,11.0,Direct Traffic,No,No,0,0.131,Low Priority
10.0,1337,5.0,50.0,121.54545454545455,Organic Search,No,No,0,1.0,High Priority
5.0,1296,2.5,12.5,216.0,Olark Chat,No,No,1,0.591,Medium Priority
4.0,1390,4.0,16.0,278.0,Organic Search,No,No,1,0.758,High Priority
2.0,1647,2.0,4.0,549.0,Google,No,No,0,0.669,Medium Priority
11.0,1882,2.75,30.25,156.83333333333334,Olark Chat,No,No,1,1.0,High Priority
1.0,261,1.0,1.0,130.5,Direct Traffic,No,No,0,0.1605,Low Priority
4.0,147,4.0,16.0,29.4,Direct Traffic,No,No,0,0.5094,Medium Priority
3.0,164,1.5,4.5,41.0,Direct Traffic,No,No,0,0.17600000000000002,Low Priority
2.0,413,2.0,4.0,137.66666666666666,Organic Search,No,No,0,0.25766666666666665,Low Priority
3.0,106,3.0,9.0,26.5,Direct Traffic,No,No,0,0.29650000000000004,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
6.0,1,6.0,36.0,0.14285714285714285,Organic Search,No,No,0,1.0,High Priority
6.0,120,6.0,36.0,17.142857142857142,Google,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
9.0,1256,9.0,81.0,125.6,Direct Traffic,No,No,1,1.0,High Priority
5.0,124,5.0,25.0,20.666666666666668,Organic Search,No,No,0,0.7706666666666667,High Priority
2.0,141,2.0,4.0,47.0,Direct Traffic,No,No,0,0.16699999999999998,Low Priority
3.0,321,3.0,9.0,80.25,Olark Chat,No,No,0,0.35025,Low Priority
0.0,0,0.0,0.0,0.0,Welingak Website,Yes,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
1.0,197,1.0,1.0,98.5,Google,No,No,0,0.1285,Low Priority
3.0,521,3.0,9.0,130.25,Organic Search,No,No,0,0.40025,Medium Priority
2.0,455,1.0,2.0,151.66666666666666,Google,No,No,0,0.21166666666666667,Low Priority
2.0,263,2.0,4.0,87.66666666666667,Direct Traffic,No,No,0,0.20766666666666667,Low Priority
9.0,1573,4.5,40.5,157.3,Organic Search,No,No,1,1.0,High Priority
2.0,1449,2.0,4.0,483.0,Organic Search,No,No,0,0.603,Medium Priority
6.0,592,3.0,18.0,84.57142857142857,Organic Search,No,No,1,0.6245714285714286,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,678,2.0,8.0,135.6,Google,No,No,1,0.3756,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,1,0.0,Low Priority
6.0,1030,6.0,36.0,147.14285714285714,Organic Search,No,No,1,1.0,High Priority
6.0,45,3.0,18.0,6.428571428571429,Organic Search,No,No,0,0.5464285714285715,Medium Priority
4.0,234,4.0,16.0,46.8,Google,No,No,1,0.5267999999999999,Medium Priority
2.0,1580,2.0,4.0,526.6666666666666,Organic Search,No,No,1,0.6466666666666666,Medium Priority
4.0,1106,4.0,16.0,221.2,Google,No,No,0,0.7011999999999999,High Priority
17.0,380,2.83,48.11,21.11111111111111,Direct Traffic,No,No,0,1.0,High Priority
3.0,401,3.0,9.0,100.25,Google,No,No,1,0.37025,Low Priority
4.0,45,2.0,8.0,9.0,Google,No,No,0,0.249,Low Priority
3.0,535,3.0,9.0,133.75,Google,No,No,1,0.40375000000000005,Medium Priority
3.0,1419,3.0,9.0,354.75,Direct Traffic,No,No,0,0.62475,Medium Priority
8.0,1232,4.0,32.0,136.88888888888889,Google,No,No,1,1.0,High Priority
6.0,195,2.0,12.0,27.857142857142858,Google,No,No,0,0.38785714285714284,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
6.0,565,6.0,36.0,80.71428571428571,Google,No,No,1,1.0,High Priority
5.0,1538,2.5,12.5,256.3333333333333,Google,No,No,1,0.6313333333333333,Medium Priority
6.0,68,6.0,36.0,9.714285714285714,Organic Search,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,348,4.0,16.0,69.6,Organic Search,Yes,No,0,0.5496,Medium Priority
2.0,1163,2.0,4.0,387.6666666666667,Google,No,No,1,0.5076666666666667,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
1.0,432,1.0,1.0,216.0,Direct Traffic,No,No,0,0.246,Low Priority
1.0,360,1.0,1.0,180.0,Google,No,No,0,0.21,Low Priority
4.0,1137,1.33,5.32,227.4,Olark Chat,No,No,1,0.387,Low Priority
0.0,0,0.0,0.0,0.0,Welingak Website,Yes,No,1,0.0,Low Priority
6.0,371,3.0,18.0,53.0,Organic Search,No,No,0,0.5930000000000001,Medium Priority
7.0,1478,2.33,16.310000000000002,184.75,Google,No,No,1,0.67405,Medium Priority
2.0,252,2.0,4.0,84.0,Direct Traffic,No,No,0,0.20400000000000001,Low Priority
2.0,1381,2.0,4.0,460.3333333333333,Direct Traffic,No,No,0,0.5803333333333334,Medium Priority
8.0,1342,2.67,21.36,149.11111111111111,Google,No,No,1,0.789911111111111,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
15.0,1040,3.0,45.0,65.0,Direct Traffic,No,No,1,1.0,High Priority
3.0,173,3.0,9.0,43.25,Direct Traffic,No,No,0,0.31325000000000003,Low Priority
5.0,1670,1.0,5.0,278.3333333333333,Google,No,No,1,0.42833333333333334,Medium Priority
2.0,1692,2.0,4.0,564.0,Google,No,No,0,0.684,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
20.0,165,5.0,100.0,7.857142857142857,Google,No,No,0,1.0,High Priority
2.0,182,2.0,4.0,60.666666666666664,Direct Traffic,No,No,0,0.18066666666666667,Low Priority
4.0,114,4.0,16.0,22.8,Organic Search,No,No,0,0.5028,Medium Priority
4.0,411,4.0,16.0,82.2,Direct Traffic,No,No,0,0.5622,Medium Priority
6.0,136,3.0,18.0,19.428571428571427,Organic Search,No,No,0,0.5594285714285715,Medium Priority
8.0,203,8.0,64.0,22.555555555555557,Organic Search,No,No,0,1.0,High Priority
4.0,1534,4.0,16.0,306.8,Google,No,No,0,0.7867999999999999,High Priority
2.0,389,2.0,4.0,129.66666666666666,Direct Traffic,No,No,0,0.24966666666666665,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,859,4.0,16.0,171.8,Direct Traffic,No,No,0,0.6517999999999999,Medium Priority
2.0,269,2.0,4.0,89.66666666666667,Google,Yes,No,0,0.20966666666666667,Low Priority
2.0,267,2.0,4.0,89.0,Direct Traffic,Yes,No,0,0.209,Low Priority
5.0,131,2.5,12.5,21.833333333333332,Direct Traffic,No,No,0,0.3968333333333333,Low Priority
2.0,1239,2.0,4.0,413.0,Direct Traffic,No,No,1,0.533,Medium Priority
7.0,69,7.0,49.0,8.625,Organic Search,No,No,0,1.0,High Priority
18.0,264,6.0,108.0,13.894736842105264,Organic Search,No,No,0,1.0,High Priority
2.0,1122,1.0,2.0,374.0,Olark Chat,No,No,1,0.434,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
2.0,129,2.0,4.0,43.0,Direct Traffic,No,No,1,0.163,Low Priority
8.0,1271,8.0,64.0,141.22222222222223,Direct Traffic,No,No,1,1.0,High Priority
27.0,573,1.93,52.11,20.464285714285715,Google,No,No,1,1.0,High Priority
3.0,1353,3.0,9.0,338.25,Direct Traffic,No,No,1,0.60825,Medium Priority
2.0,122,2.0,4.0,40.666666666666664,Direct Traffic,No,No,0,0.16066666666666665,Low Priority
2.0,191,2.0,4.0,63.666666666666664,Direct Traffic,Yes,No,0,0.18366666666666664,Low Priority
3.0,40,3.0,9.0,10.0,Direct Traffic,Yes,No,0,0.28,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,306,2.0,4.0,102.0,Direct Traffic,No,No,0,0.222,Low Priority
5.0,903,5.0,25.0,150.5,Organic Search,No,No,0,0.9005,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
1.0,341,1.0,1.0,170.5,Direct Traffic,Yes,No,0,0.2005,Low Priority
3.0,146,3.0,9.0,36.5,Organic Search,Yes,No,0,0.3065,Low Priority
9.0,665,2.25,20.25,66.5,Google,No,No,1,0.6739999999999999,Medium Priority
7.0,315,2.33,16.310000000000002,39.375,Organic Search,Yes,No,0,0.5286750000000001,Medium Priority
1.0,73,1.0,1.0,36.5,Google,No,No,0,0.0665,Low Priority
4.0,141,4.0,16.0,28.2,Direct Traffic,No,No,1,0.5082,Medium Priority
5.0,191,5.0,25.0,31.833333333333332,Google,No,No,0,0.7818333333333334,High Priority
15.0,1042,15.0,225.0,65.125,Organic Search,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
4.0,417,4.0,16.0,83.4,Google,No,No,1,0.5634,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,266,4.0,16.0,53.2,Direct Traffic,No,No,0,0.5332,Medium Priority
2.0,1635,2.0,4.0,545.0,Direct Traffic,No,No,1,0.665,Medium Priority
7.0,1014,3.5,24.5,126.75,Direct Traffic,No,No,1,0.86175,High Priority
2.0,1087,2.0,4.0,362.3333333333333,Direct Traffic,No,No,0,0.48233333333333334,Medium Priority
2.0,1019,2.0,4.0,339.6666666666667,Direct Traffic,No,No,1,0.45966666666666667,Medium Priority
15.0,290,1.5,22.5,18.125,Direct Traffic,No,No,0,0.6931249999999999,Medium Priority
3.0,1128,3.0,9.0,282.0,Direct Traffic,No,No,1,0.552,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
1.0,40,1.0,1.0,20.0,Direct Traffic,No,No,0,0.05,Low Priority
4.0,425,2.0,8.0,85.0,Direct Traffic,No,No,0,0.325,Low Priority
12.0,25,6.0,72.0,1.9230769230769231,Organic Search,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,301,2.0,8.0,60.2,Direct Traffic,No,No,0,0.3002,Low Priority
1.0,216,1.0,1.0,108.0,Direct Traffic,No,No,1,0.138,Low Priority
11.0,190,3.67,40.37,15.833333333333334,Google,Yes,No,0,1.0,High Priority
8.0,33,1.6,12.8,3.6666666666666665,Google,No,No,0,0.38766666666666666,Low Priority
7.0,859,1.75,12.25,107.375,Google,No,No,0,0.474875,Medium Priority
2.0,23,2.0,4.0,7.666666666666667,Google,No,No,0,0.12766666666666665,Low Priority
6.0,100,3.0,18.0,14.285714285714286,Organic Search,No,No,0,0.5542857142857143,Medium Priority
5.0,38,5.0,25.0,6.333333333333333,Direct Traffic,No,No,0,0.7563333333333333,High Priority
5.0,19,1.25,6.25,3.1666666666666665,Direct Traffic,Yes,No,0,0.19066666666666668,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,294,1.5,4.5,73.5,Direct Traffic,No,No,0,0.20850000000000002,Low Priority
2.0,265,2.0,4.0,88.33333333333333,Google,No,No,0,0.20833333333333331,Low Priority
3.0,842,1.5,4.5,210.5,Direct Traffic,No,No,1,0.34550000000000003,Low Priority
3.0,88,3.0,9.0,22.0,Google,No,No,0,0.29200000000000004,Low Priority
2.0,25,2.0,4.0,8.333333333333334,Direct Traffic,Yes,No,0,0.12833333333333333,Low Priority
4.0,106,4.0,16.0,21.2,Google,No,No,0,0.5012,Medium Priority
4.0,1074,2.0,8.0,214.8,Organic Search,No,No,1,0.4548,Medium Priority
7.0,219,7.0,49.0,27.375,Google,Yes,No,0,1.0,High Priority
6.0,386,6.0,36.0,55.142857142857146,Direct Traffic,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
7.0,1206,1.75,12.25,150.75,Google,No,No,0,0.51825,Medium Priority
5.0,224,5.0,25.0,37.333333333333336,Organic Search,No,No,0,0.7873333333333333,High Priority
23.0,1341,2.09,48.06999999999999,55.875,Google,No,No,1,1.0,High Priority
2.0,432,1.0,2.0,144.0,Google,No,No,0,0.20400000000000001,Low Priority
5.0,789,5.0,25.0,131.5,Google,No,No,1,0.8815,High Priority
5.0,1445,5.0,25.0,240.83333333333334,Organic Search,No,No,1,0.9908333333333333,High Priority
5.0,189,2.5,12.5,31.5,Google,No,No,0,0.4065,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,304,1.5,4.5,76.0,Direct Traffic,No,No,0,0.21100000000000002,Low Priority
2.0,346,2.0,4.0,115.33333333333333,Direct Traffic,No,No,0,0.23533333333333334,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
7.0,408,1.75,12.25,51.0,Direct Traffic,No,No,0,0.4185,Medium Priority
1.0,456,1.0,1.0,228.0,Google,No,No,0,0.258,Low Priority
4.0,137,2.0,8.0,27.4,Google,No,No,0,0.26739999999999997,Low Priority
7.0,162,3.5,24.5,20.25,Direct Traffic,No,No,0,0.75525,High Priority
1.0,594,1.0,1.0,297.0,Direct Traffic,No,No,1,0.32699999999999996,Low Priority
5.0,406,5.0,25.0,67.66666666666667,Direct Traffic,Yes,No,0,0.8176666666666667,High Priority
2.0,44,1.0,2.0,14.666666666666666,Organic Search,No,No,0,0.07466666666666666,Low Priority
2.0,1608,2.0,4.0,536.0,Google,No,No,1,0.656,Medium Priority
2.0,404,2.0,4.0,134.66666666666666,Direct Traffic,No,No,0,0.25466666666666665,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,0,0.0,Low Priority
7.0,600,2.33,16.310000000000002,75.0,Google,No,No,0,0.5643,Medium Priority
2.0,327,2.0,4.0,109.0,Direct Traffic,No,No,0,0.22899999999999998,Low Priority
4.0,5,4.0,16.0,1.0,Organic Search,No,No,0,0.481,Medium Priority
3.0,99,3.0,9.0,24.75,Direct Traffic,No,No,0,0.29475,Low Priority
4.0,1070,4.0,16.0,214.0,Direct Traffic,No,No,1,0.694,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,1578,5.0,25.0,263.0,Direct Traffic,No,No,1,1.0,High Priority
8.0,193,8.0,64.0,21.444444444444443,Organic Search,No,No,0,1.0,High Priority
3.0,32,3.0,9.0,8.0,Direct Traffic,No,No,1,0.278,Low Priority
1.0,446,1.0,1.0,223.0,Direct Traffic,No,No,0,0.253,Low Priority
2.0,149,2.0,4.0,49.666666666666664,Direct Traffic,No,No,0,0.16966666666666666,Low Priority
3.0,1368,1.5,4.5,342.0,Direct Traffic,No,No,1,0.47700000000000004,Medium Priority
13.0,207,3.25,42.25,14.785714285714286,Direct Traffic,No,No,0,1.0,High Priority
1.0,336,1.0,1.0,168.0,Direct Traffic,No,No,0,0.198,Low Priority
2.0,823,2.0,4.0,274.3333333333333,Direct Traffic,No,No,1,0.3943333333333333,Low Priority
2.0,228,2.0,4.0,76.0,Organic Search,No,No,0,0.196,Low Priority
3.0,389,3.0,9.0,97.25,Organic Search,No,No,0,0.36725,Low Priority
1.0,1183,1.0,1.0,591.5,Google,No,No,0,0.6215,Medium Priority
3.0,83,3.0,9.0,20.75,Organic Search,No,No,0,0.29075,Low Priority
5.0,131,1.25,6.25,21.833333333333332,Direct Traffic,Yes,No,0,0.20933333333333334,Low Priority
2.0,1019,2.0,4.0,339.6666666666667,Direct Traffic,No,No,1,0.45966666666666667,Medium Priority
7.0,229,3.5,24.5,28.625,Direct Traffic,No,No,1,0.763625,High Priority
7.0,330,7.0,49.0,41.25,Direct Traffic,No,No,1,1.0,High Priority
3.0,89,3.0,9.0,22.25,Direct Traffic,No,No,0,0.29225,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
1.0,167,1.0,1.0,83.5,Direct Traffic,Yes,No,0,0.1135,Low Priority
2.0,100,2.0,4.0,33.333333333333336,Google,No,No,1,0.15333333333333332,Low Priority
1.0,489,1.0,1.0,244.5,Google,No,No,0,0.27449999999999997,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,304,1.33,5.32,60.8,Direct Traffic,No,No,0,0.22039999999999998,Low Priority
3.0,828,3.0,9.0,207.0,Organic Search,No,No,0,0.47700000000000004,Medium Priority
6.0,324,3.0,18.0,46.285714285714285,Direct Traffic,No,No,0,0.5862857142857143,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,568,2.5,12.5,94.66666666666667,Direct Traffic,No,No,0,0.4696666666666667,Medium Priority
2.0,39,2.0,4.0,13.0,Google,No,No,1,0.133,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
4.0,30,4.0,16.0,6.0,Google,No,No,0,0.486,Medium Priority
3.0,2253,3.0,9.0,563.25,Organic Search,No,No,1,0.83325,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,1041,2.0,4.0,347.0,Google,No,No,1,0.467,Medium Priority
1.0,145,1.0,1.0,72.5,Reference,No,No,1,0.1025,Low Priority
3.0,1111,1.5,4.5,277.75,Google,No,No,1,0.41275,Medium Priority
4.0,74,4.0,16.0,14.8,Direct Traffic,No,No,0,0.49479999999999996,Medium Priority
7.0,397,7.0,49.0,49.625,Google,No,No,0,1.0,High Priority
2.0,250,2.0,4.0,83.33333333333333,Google,No,No,0,0.2033333333333333,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,1,0.0,Low Priority
2.0,330,2.0,4.0,110.0,Organic Search,No,No,0,0.22999999999999998,Low Priority
3.0,200,3.0,9.0,50.0,Google,No,No,0,0.32,Low Priority
5.0,439,1.67,8.35,73.16666666666667,Direct Traffic,No,No,1,0.32366666666666666,Low Priority
2.0,198,2.0,4.0,66.0,Direct Traffic,No,No,0,0.186,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
3.0,718,3.0,9.0,179.5,Organic Search,Yes,No,0,0.4495,Medium Priority
4.0,321,4.0,16.0,64.2,Google,Yes,No,1,0.5442,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
7.0,931,1.75,12.25,116.375,NC_EDM,No,No,1,0.483875,Medium Priority
4.0,1029,4.0,16.0,205.8,Google,No,No,0,0.6858,Medium Priority
